county_index,ethn,mean,median,q025,q975
96,1,0.00010102271729551584,9.375325194170882e-05,4.111952323670792e-05,0.00020398627842023416
96,2,0.001454592098046783,0.00139398998312621,0.0007076611831629802,0.002546105390366572
97,1,0.0001325136312886196,0.00011135210524287457,4.421986581752713e-05,0.0003484643074119847
97,2,0.0019089123858615957,0.0016363596671367586,0.0007550669871826335,0.0046828800499032685
98,1,0.0005810554500303508,0.0005454229725212127,0.0002717045452447402,0.0010979499232931528
98,2,0.00838308816169464,0.008073136886126535,0.004838772568815333,0.013713431974642315
99,1,0.007711347006460462,0.006585889967311691,0.00205117742229381,0.019911195408220877
99,2,0.027302529466818964,0.026616051638731167,0.017851428784949237,0.040582062590435244
100,1,0.021544292618513768,0.018551279783193944,0.005874784271837935,0.05447758055005459
100,2,0.07647420297377652,0.075003433655239,0.051570573430100713,0.11012594805649921
101,1,0.0017852697261878027,0.0016352609323822438,0.000769373035773267,0.0036714342357435973
101,2,0.025763244151435803,0.024166262143836263,0.013478242115642391,0.04734507262903311
102,1,0.006478577664653044,0.005969907827413248,0.0028587681221708306,0.012968677751878576
102,2,0.09356051070049612,0.0883231825572438,0.050281796278666316,0.16705720170860536
103,1,0.0005382321633572487,0.0005057491897904644,0.0002549137437405386,0.0010070987461042833
103,2,0.0077624712828944925,0.007523139827036954,0.004536753562323486,0.012351811886647964
104,1,4.316158912792764e-06,4.065365561805108e-06,2.0569225545905577e-06,7.989439436630648e-06
104,2,6.225831657396906e-05,6.036850586807187e-05,3.691206423621424e-05,9.862432064061037e-05
105,1,1.3897044793141473,1.345050567979148,0.7259674002710536,2.306528973412196
105,2,0.8074900232590518,0.7973606449334025,0.5538464365518346,1.1194795555164814
106,1,0.015206499444348353,0.012969240477108252,0.004069373367386755,0.03940688320831688
106,2,0.0535818027681521,0.052543349258240474,0.03632325723223618,0.07675465383847127
107,1,0.00013676171991788537,0.0001261083916911043,5.9872205821368363e-05,0.0002747952806316696
107,2,0.001973125169335735,0.0018634258500697725,0.00105751718596328,0.003524996137112348
108,1,0.1450447689886432,0.14201895985964275,0.0832326397058666,0.2246095314701817
108,2,0.08578880816844667,0.08442389515622284,0.054139967346876684,0.12514627953118154
109,1,0.21244995545907877,0.2082037510400219,0.13835496797163757,0.3102122726979182
109,2,0.25199578686434937,0.23584597117072598,0.10728631042242553,0.4883734584443886
110,1,0.00019632113507313722,0.00017995629354372302,8.506113094835663e-05,0.0004020051597167873
110,2,0.0028279481233213,0.0026600601544611267,0.0015084869111066544,0.005124654647299308
111,1,0.014547863324954762,0.013676767836631357,0.005236702550685211,0.028841527513357536
111,2,0.05606302015549331,0.05506846704963632,0.03107643740099944,0.08688287119659882
112,1,0.07085688898821767,0.05989929169803089,0.018553445861677197,0.18743587473383888
112,2,0.24742297215806622,0.24302997292241882,0.17254783663723794,0.34701977199890455
113,1,0.0014215467060319337,0.0012555292063077443,0.0005515719934218661,0.003271226218587538
113,2,0.02046390189677707,0.018509499604838907,0.009543801140916748,0.042723738098446574
114,1,0.0004551885809047672,0.0004132809124049668,0.00019575790980107572,0.0009670439046353122
114,2,0.006554033838094939,0.006104019040008334,0.0034838240721959185,0.012309033236018748
115,1,0.0002242814789412328,0.00020567712469118961,9.621636645999125e-05,0.0004618134781808417
115,2,0.0032319177008378495,0.003044204033306806,0.0016896152147452723,0.005868743534024138
